2023-01-30 17:05:50,652 INFO    StreamThr :34048 [internal.py:wandb_internal():87] W&B internal server running at pid: 34048, started at: 2023-01-30 17:05:50.642241
2023-01-30 17:05:50,652 DEBUG   HandlerThread:34048 [handler.py:handle_request():144] handle_request: status
2023-01-30 17:05:50,668 INFO    WriterThread:34048 [datastore.py:open_for_write():85] open: C:\Users\msayd\Documents\Foundations of Deep Learning\Project\dl-competition\wandb\run-20230130_170550-iiokwha7\run-iiokwha7.wandb
2023-01-30 17:05:50,668 DEBUG   SenderThread:34048 [sender.py:send():334] send: header
2023-01-30 17:05:50,727 DEBUG   SenderThread:34048 [sender.py:send():334] send: run
2023-01-30 17:05:51,292 INFO    SenderThread:34048 [dir_watcher.py:__init__():216] watching files in: C:\Users\msayd\Documents\Foundations of Deep Learning\Project\dl-competition\wandb\run-20230130_170550-iiokwha7\files
2023-01-30 17:05:51,292 INFO    SenderThread:34048 [sender.py:_start_run_threads():1065] run started: iiokwha7 with start time 1675094750.666081
2023-01-30 17:05:51,292 DEBUG   SenderThread:34048 [sender.py:send_request():361] send_request: summary_record
2023-01-30 17:05:51,294 INFO    SenderThread:34048 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-01-30 17:05:51,295 DEBUG   HandlerThread:34048 [handler.py:handle_request():144] handle_request: check_version
2023-01-30 17:05:51,295 DEBUG   SenderThread:34048 [sender.py:send_request():361] send_request: check_version
2023-01-30 17:05:51,452 DEBUG   HandlerThread:34048 [handler.py:handle_request():144] handle_request: run_start
2023-01-30 17:05:51,468 DEBUG   HandlerThread:34048 [system_info.py:__init__():31] System info init
2023-01-30 17:05:51,468 DEBUG   HandlerThread:34048 [system_info.py:__init__():46] System info init done
2023-01-30 17:05:51,468 INFO    HandlerThread:34048 [system_monitor.py:start():151] Starting system monitor
2023-01-30 17:05:51,468 INFO    SystemMonitor:34048 [system_monitor.py:_start():116] Starting system asset monitoring threads
2023-01-30 17:05:51,468 INFO    HandlerThread:34048 [system_monitor.py:probe():172] Collecting system info
2023-01-30 17:05:51,475 INFO    SystemMonitor:34048 [interfaces.py:start():168] Started cpu
2023-01-30 17:05:51,487 DEBUG   HandlerThread:34048 [system_info.py:probe():195] Probing system
2023-01-30 17:05:51,487 INFO    SystemMonitor:34048 [interfaces.py:start():168] Started disk
2023-01-30 17:05:51,497 INFO    SystemMonitor:34048 [interfaces.py:start():168] Started memory
2023-01-30 17:05:51,512 INFO    SystemMonitor:34048 [interfaces.py:start():168] Started network
