2023-01-30 18:41:05,737 INFO    StreamThr :44464 [internal.py:wandb_internal():87] W&B internal server running at pid: 44464, started at: 2023-01-30 18:41:05.737376
2023-01-30 18:41:05,741 DEBUG   HandlerThread:44464 [handler.py:handle_request():144] handle_request: status
2023-01-30 18:41:05,743 INFO    WriterThread:44464 [datastore.py:open_for_write():85] open: C:\Users\msayd\Documents\Foundations of Deep Learning\Project\dl-competition\wandb\run-20230130_184105-fe35ofiq\run-fe35ofiq.wandb
2023-01-30 18:41:05,744 DEBUG   SenderThread:44464 [sender.py:send():334] send: header
2023-01-30 18:41:05,796 DEBUG   SenderThread:44464 [sender.py:send():334] send: run
2023-01-30 18:41:06,240 DEBUG   HandlerThread:44464 [handler.py:handle_request():144] handle_request: check_version
2023-01-30 18:41:06,244 INFO    SenderThread:44464 [dir_watcher.py:__init__():216] watching files in: C:\Users\msayd\Documents\Foundations of Deep Learning\Project\dl-competition\wandb\run-20230130_184105-fe35ofiq\files
2023-01-30 18:41:06,244 INFO    SenderThread:44464 [sender.py:_start_run_threads():1065] run started: fe35ofiq with start time 1675100465.737375
2023-01-30 18:41:06,244 DEBUG   SenderThread:44464 [sender.py:send_request():361] send_request: summary_record
2023-01-30 18:41:06,247 INFO    SenderThread:44464 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-01-30 18:41:06,247 DEBUG   SenderThread:44464 [sender.py:send_request():361] send_request: check_version
2023-01-30 18:41:06,397 DEBUG   HandlerThread:44464 [handler.py:handle_request():144] handle_request: run_start
2023-01-30 18:41:06,410 DEBUG   HandlerThread:44464 [system_info.py:__init__():31] System info init
2023-01-30 18:41:06,410 DEBUG   HandlerThread:44464 [system_info.py:__init__():46] System info init done
2023-01-30 18:41:06,410 INFO    HandlerThread:44464 [system_monitor.py:start():151] Starting system monitor
2023-01-30 18:41:06,410 INFO    SystemMonitor:44464 [system_monitor.py:_start():116] Starting system asset monitoring threads
2023-01-30 18:41:06,410 INFO    HandlerThread:44464 [system_monitor.py:probe():172] Collecting system info
2023-01-30 18:41:06,419 INFO    SystemMonitor:44464 [interfaces.py:start():168] Started cpu
2023-01-30 18:41:06,429 INFO    SystemMonitor:44464 [interfaces.py:start():168] Started disk
2023-01-30 18:41:06,429 DEBUG   HandlerThread:44464 [system_info.py:probe():195] Probing system
2023-01-30 18:41:06,451 INFO    SystemMonitor:44464 [interfaces.py:start():168] Started memory
2023-01-30 18:41:06,463 INFO    SystemMonitor:44464 [interfaces.py:start():168] Started network
2023-01-30 18:41:06,465 DEBUG   HandlerThread:44464 [system_info.py:_probe_git():180] Probing git
2023-01-30 18:41:06,563 DEBUG   HandlerThread:44464 [system_info.py:_probe_git():188] Probing git done
2023-01-30 18:41:06,563 DEBUG   HandlerThread:44464 [system_info.py:probe():241] Probing system done
