2023-01-30 18:23:34,657 INFO    StreamThr :34440 [internal.py:wandb_internal():87] W&B internal server running at pid: 34440, started at: 2023-01-30 18:23:34.649285
2023-01-30 18:23:34,659 DEBUG   HandlerThread:34440 [handler.py:handle_request():144] handle_request: status
2023-01-30 18:23:34,659 INFO    WriterThread:34440 [datastore.py:open_for_write():85] open: C:\Users\msayd\Documents\Foundations of Deep Learning\Project\dl-competition\wandb\run-20230130_182334-uqad5jq1\run-uqad5jq1.wandb
2023-01-30 18:23:34,659 DEBUG   SenderThread:34440 [sender.py:send():334] send: header
2023-01-30 18:23:34,713 DEBUG   SenderThread:34440 [sender.py:send():334] send: run
2023-01-30 18:23:35,391 INFO    SenderThread:34440 [dir_watcher.py:__init__():216] watching files in: C:\Users\msayd\Documents\Foundations of Deep Learning\Project\dl-competition\wandb\run-20230130_182334-uqad5jq1\files
2023-01-30 18:23:35,391 INFO    SenderThread:34440 [sender.py:_start_run_threads():1065] run started: uqad5jq1 with start time 1675099414.649284
2023-01-30 18:23:35,391 DEBUG   SenderThread:34440 [sender.py:send_request():361] send_request: summary_record
2023-01-30 18:23:35,391 DEBUG   HandlerThread:34440 [handler.py:handle_request():144] handle_request: check_version
2023-01-30 18:23:35,401 INFO    SenderThread:34440 [sender.py:_save_file():1319] saving file wandb-summary.json with policy end
2023-01-30 18:23:35,403 DEBUG   SenderThread:34440 [sender.py:send_request():361] send_request: check_version
2023-01-30 18:23:35,538 DEBUG   HandlerThread:34440 [handler.py:handle_request():144] handle_request: run_start
2023-01-30 18:23:35,549 DEBUG   HandlerThread:34440 [system_info.py:__init__():31] System info init
2023-01-30 18:23:35,549 DEBUG   HandlerThread:34440 [system_info.py:__init__():46] System info init done
2023-01-30 18:23:35,549 INFO    HandlerThread:34440 [system_monitor.py:start():151] Starting system monitor
2023-01-30 18:23:35,549 INFO    SystemMonitor:34440 [system_monitor.py:_start():116] Starting system asset monitoring threads
